排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
116,2454,聯發科,TWSE,半導體業,等待確認,停止加碼／開始減碼,"已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 3,859.90，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。",44.3,100,3670,3670,2.8,-0.77,15.35,46.07,122.07,15.17,53.23,13.66,1.6,69,240,516,454,942,-6441,175,-344.101,-1184.138,-3933.6049999999996,-18083.386,43.906,-389.24,-147.96300000000002,-7422.4529999999995,2,3,-1428510800,1302.129,405.2499999999999,55.57,642,-1065,-2705,-2515,-528.934,-2097.027,-4190.892,-10369.419999999998,43.75,25.37,19.42,37.26,true,false,-4.92,0.27,累計營收負成長且當月改善不足；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
117,6226,光鼎,TWSE,光電業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若跌破60日EMA約 17.64 且法人籌碼轉弱，再改為減碼。,44,85,18.3,18.3,22.5,4,-6.37,40.97,123.71,0.01,,1.95,,1,56,168,168,168,168,0,-1115,-1036.4499999999998,1518.0400000000002,6289.868,56,168,168,168,3,0,3074400,-981,35,10.77,-102,746,2326,7332,-507,-223.45000000000005,1315.04,5905.7,42.8,17.78,37.04,-20.73,false,false,-16.32,-29.21,當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
118,7795,長廣,TWSE,電子零組件業,等待確認,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 461.21 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,41,100,415.5,415.5,62.55,2.93,10.99,32.61,363.61,0.21,163.62,12.79,0.47,1,0,0,0,0,0,0,-295.393,-465.364,-1149.31,379.90800000000013,0,0,0,0,0,0,0,-25.598,-4.998000000000001,9.88,-21,-234,-835,1242,-297.795,-439.766,-1144.3120000000001,398.7099999999998,37.75,11.91,24.23,-12.74,false,false,-19.27,-25,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
119,2484,希華,TWSE,電子零組件業,等待確認,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 65.04 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,34.7,85,71.5,71.5,-1.4,-2.65,6.84,17.71,483.73,0.33,98.24,2.83,0.96,1,79,237,237,237,237,0,-1891.584,-8939.545000000002,-2708.152000000001,-1357.765000000002,79,237,237,237,3,0,16945500,-10.221000000000004,-179.733,6.9,-878,-2024,-5837,-2095,-1935.598,-9166.324,-2765.419,-1511.0320000000004,45.7,18.29,30.13,-5.37,false,false,-9.61,-11.18,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；估值高且成長不足以支撐
120,6214,精誠,TWSE,資訊服務業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 133.30 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,73.8,100,141.5,141.5,76.9,37,4.94,47.39,168.59,2.64,14.41,1.97,4.36,7,0,-3,-6,-16,272,0,367.572,1091.812,4411.630999999999,5387.487,0,-5.925,209.333,496.95,0,2,-838387,26.505,37.674,13.77,64,494,3989,-660,342.957,1071.2320000000002,4164.624000000001,4877.882999999999,56.61,47.88,51.75,40.14,false,false,2.55,0.71,ETF短中期同步減碼；20日累積後5日轉為調節
121,5522,遠雄,TWSE,建材營造,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 69.41，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,72.6,100,68.6,68.6,2513.5,792.74,26.72,56.07,173.09,1.76,7.09,1.1,8.2,5,0,-225,-228,-4,-1329,0,-155.784,3149.1059999999998,4485.82,-1852.7850000000003,3,-95,608.271,-797.9360000000001,3,2,-6517000,41,145,4.85,2134,3661,4275,-30,-135.784,3203.1059999999998,3732.549,125.15099999999984,51.36,72.2,70.74,75.13,true,true,1.32,1.63,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎
122,2615,萬海,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 80.58，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,72,100,85.2,85.2,32.7,6.39,17.32,31.69,396.45,2.73,7.43,0.79,3.73,11,141,-504,-550,-378,-53,-1,14431.569,23399.631999999998,27844.47,32160.533999999992,131.758,-569.182,-407.412,-83.62399999999995,2,3,-48494306,370.9,134.72800000000007,43.41,3144,13949,16595,6904,13922.398,23597.914,28117.154,32171.317000000003,61.71,65.01,54.11,86.82,false,false,5.74,7.3,ETF短中期同步減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
123,2618,長榮航,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 41.46，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,68.6,100,42.3,42.3,26.58,16.36,18.64,63.19,112.11,1.53,7.82,1.64,4.85,30,-1892,-15798,-22046,-22233,37098,-5613,16762.729,56435.44,250915.891,312901.215,-3504.142,-28646.851000000002,-41582.612,16101.574000000004,0,5,-1211761797,3290.077,-3278.432,27.05,12279,101027,262745,410301,19824.202,81792.214,295776.935,293525.64499999996,56.71,65.65,51.95,93.03,false,false,2.03,3.68,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎
124,2603,長榮,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 201.71，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,67.9,100,203,203,30.01,-2.44,10.34,35.3,161.2,3.84,8.57,0.73,8.16,31,-477,-1319,-1443,-1806,-2505,-6,9602.516,33509.547,41604.25,48638.634,-1359.994,-4452.05,-5749.494,-8392.995999999997,0,5,-903766150,2470.1620000000003,3215.3580000000006,20.45,682,20060,25724,38580,10551.368,35491.435,44138.386,61103.034,55.39,73.31,74.48,70.97,false,true,2.9,4.37,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
125,2605,新興,TWSE,航運業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 31.66 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,67.4,85,31.05,31.05,51.62,32.98,35.32,22.98,186.53,0.66,14.67,1.02,3.26,1,0,181,181,181,181,0,991.811,5625.796,5811.751,3667.731000000001,0,177,173,173,2,2,5495850,99.88,-117.809,48.18,-351,4897,5297,-606,923.971,5348.916,5756.56,3925.473000000001,51,62.59,63.16,61.47,false,true,0.86,2.99,中期趨勢仍向下；20日趨勢尚未上彎
126,2606,裕民,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 63.50，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,67,100,63,63,35.52,26.3,25.38,54.72,192.33,1.17,11.82,1.28,4.55,9,-724,-2651,-2699,-2735,-3795,3,2710.968,3925.076,8187.8330000000005,9130.600999999999,-727,-2704,-2742,-5300,0,5,-170352000,97.894,-86.63200000000002,18.04,1248,2685,9331,28060,3426.17,6531.182000000001,11016.465,14554.849999999999,49.99,45.63,52.81,31.27,false,false,0.41,0.8,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
127,3005,神基,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 109.40，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,66.1,100,116.5,116.5,28.59,7.54,13.51,48.07,174.1,1.74,13.44,2.92,6.2,15,199,-320,-837,-768,-9921,0,-86.101,1465.8220000000001,5965.8460000000005,7574.191000000001,6,-1539.1509999999998,-1727.62,-11222.309,1,4,-179311091,795.8340000000001,1325.8390000000002,13.66,-1101,2524,7992,12207,-500.066,2209.139,6367.627,17990.093000000004,63.43,57.6,62.17,48.46,false,true,6.49,1.75,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超
128,2347,聯強,TWSE,電子通路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 87.97，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,65.4,100,85.3,85.3,135.45,77.39,2.67,67.19,132.14,1.77,14.61,1.78,5,24,-1715,-7698,-9067,-3287,15101,-2372,2121.246,9680.461,5731.233999999999,204.05799999999863,-2239,-11133.779999999999,-5964.978999999998,11607.286000000004,1,4,-949711434,2024.9409999999998,-2868.0020000000004,28.63,3175,13454,871,-10939,4173.091,18789.300000000003,14564.215000000006,-9498.65799999999,43.35,37.01,30.91,49.19,false,false,-3.04,2.65,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
129,2451,創見,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 275.15，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,65.2,100,235,235,381.55,422.17,71.8,29.58,288.26,18.93,7.15,3.63,5.33,19,-502,-1430,-1266,-356,694,17,-32.864,-1355.131,-4027.105,-12097.630000000001,-502,-1268,-359,652.4,1,4,-297980000,41.16000000000001,-79.06700000000001,10.92,619,-216,771,-14772,435.772,-128.29099999999994,-3589.0379999999996,-12606.725999999999,37.5,25.74,25.21,26.79,true,true,-8.48,-1.67,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
130,6206,飛捷,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 126.76，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,64.9,100,120.5,120.5,26.29,24.61,28.09,19.03,419.58,2.51,16.41,3.02,4.7,7,0,357,506,500,476,500,141.288,-309.12,-1420.2920000000001,-795.5190000000002,0,505.788,499.653,475.8490000000001,3,0,60947454,-5.0870000000000015,-36.705000000000005,14.69,-150,-1261,-2335,-1487,125,-809.8210000000001,-1883.2400000000002,-1179.9340000000004,39.74,23.93,29.49,12.83,false,false,-4.94,-3.21,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
131,8271,宇瞻,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 197.18，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,64.6,100,191.5,191.5,200.65,251.11,32.85,58.38,158.13,14.54,8.97,3.73,2.42,4,-31,-54,-59,309,615,0,183.163,-768.931,-2405.843,-4442.764999999999,-31,-59,309,615,0,4,-11298500,189.714,150.659,6.73,-523,-926,-1409,-5449,168.886,-899.6450000000002,-2865.5020000000004,-5205.328,48.3,53.54,46.17,68.27,false,false,0.4,10.37,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
132,8112,至上,TWSE,電子通路業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 87.77 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,64.5,100,86.2,86.2,231.17,153.98,3.1,81.61,145.57,3.91,9.75,2.31,4.7,8,-171,-932,-2067,940,19956,-1591,5922.059,3733.376000000001,-9410.659,-40642.153000000006,-171,-2067,940,19956.519,0,4,-178175400,-91.11300000000003,-337.888,12.46,49,-927,-2948,-35052,5777.38,5891.4890000000005,-10012.771,-58057.474,46.71,29.06,22.3,42.57,true,true,-1.53,0.94,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
133,3665,貿聯-KY,TWSE,其他電子業,暫不承接,暫停加碼／守防線,"已有部位暫停加碼，以60日EMA約 2,031.50 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。",63.8,100,2000,2000,63.79,33.97,14.9,45.52,223.16,11.66,36.73,7.61,0.83,37,26,175,562,678,596,462,322.508,326.64599999999996,1310.416,2569.512,640,2148.876,3106.2970000000005,2119.0500000000006,5,0,4297752000,82.33200000000002,10.138000000000027,53.59,-43,795,975,-3043,-402.535,-1904.562,-1806.0189999999998,494.709,51.76,55.51,39.08,88.36,true,true,3.44,12.68,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
134,2207,和泰車,TWSE,汽車工業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 481.92 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,63.7,100,492,492,48.36,13.06,,77.85,100.73,7.95,14.35,3.45,4.08,15,1,-271,-268,-126,-20,0,28.182,701.492,1027.711,1266.55,1,-270.152,-130.101,-23.955000000000005,3,2,-132914784,13.527999999999999,40.815999999999995,22.19,6,984,1072,7874,32.308,958.116,1116.9959999999999,1241.7429999999997,58.86,59.79,63.69,51.98,false,true,2.38,2.5,ETF短中期同步減碼
135,6414,樺漢,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 366.43 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,63.7,100,445.5,445.5,56.97,23.33,5.37,62.87,127.12,5.15,18.82,2.24,3.4,9,0,2,-15,-22,-2283,0,195.343,1787.1529999999998,3954.185,6457.916000000001,0,165,158,-2203,3,0,73507500,-578.1479999999999,-1268.0349999999999,45.12,139,2492,5355,12518,218.094,2200.301,5064.219999999999,10294.405,72.13,75.23,62.66,100.36,false,false,13.47,18.01,ETF短中期同步減碼；短線過熱或乖離過大
136,8210,勤誠,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,"已有部位暫停加碼，以60日EMA約 1,230.68 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。",63.5,100,1165,1165,98.03,55.56,25.03,51.74,177.09,10.73,32.02,10.73,1.3,17,19,37,35,-597,-995,33,166.049,576.069,127.59100000000001,-1998.3909999999998,19,64,-705.0999999999999,-2094.1,4,0,74560000,15.756,-37.521,9.11,205,677,691,-399,129.754,496.313,870.212,108.62300000000005,44.22,39.57,28.35,62,true,true,-3.06,4.95,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
137,3036,文曄,TWSE,電子通路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 224.01，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,62.9,100,196,196,188.09,114.03,2.01,83.24,116.9,5.32,13.26,2.1,4.17,24,148,-2514,-4860,-5424,-29118,53,-1747.496,448.7719999999998,-3516.393,-16619.452999999998,-230.381,-8361.612000000001,-9381.879,-39081.448,0,5,-1638875952,-315.597,-499.76,28.22,2574,9054,7126,25816,-1535.353,9125.981,6365.245999999999,22747.103999999996,34.18,18.83,15.54,25.41,true,false,-6.31,-3.69,中期趨勢仍向下；ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
138,2105,正新,TWSE,橡膠工業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 32.36，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,62.2,100,32.25,32.25,15.01,4.92,9.93,41.86,262.14,0.57,20.49,1.27,5.42,14,-1400,-7607,-8376,-6697,-4258,5,-3778.561,21114.409,38563.283,80508.08600000001,-2367,-12192.597,-11792.921,-10868.935,1,4,-393211253,385.40300000000025,2790.379,9.46,6812,35153,48364,75123,-1674.767,32921.602999999996,47565.825,87467.19799999999,49.93,48.77,66.52,13.28,false,true,-0.33,-1.23,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
139,2360,致茂,TWSE,其他電子業,暫不承接,暫停加碼／守防線,"已有部位暫停加碼，以60日EMA約 2,061.36 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。",62,100,2015,2015,73.02,90.6,40.45,47.77,158.31,9.12,57.87,28.03,1.06,45,272,360,771,765,712,512,-298.253,-982.877,-47.43599999999992,-398.45199999999994,712.998,1926.3020000000001,185.9380000000004,-1214.8019999999997,5,0,3881498530,108.87800000000001,189.65800000000002,59.67,-109,-1415,548,4576,-1012.403,-3018.0570000000002,-423.03200000000044,529.1449999999995,48.45,54.18,35.87,90.81,false,false,0.37,10.71,中期趨勢仍向下；20日趨勢尚未上彎；高波動且5日漲幅過大
140,3653,健策,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 3,568.79，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。",61.7,100,3520,3520,57.64,26.64,31.98,29.4,241.82,9.53,88.52,22.17,0.68,33,123,252,271,295,225,113,368.492,246.161,794.8709999999999,1296.1950000000002,156.289,556.908,378.46799999999996,-629.763,4,1,1960316160,99.71799999999999,119.904,26.76,-116,-303,-7,2461,140.704,-410.465,296.4990000000001,1788.809,53.27,64.39,48.22,96.74,false,false,4.51,14.66,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；2日內除權息，等待價格重置
141,1476,儒鴻,TWSE,紡織纖維,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 338.73，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61.6,100,343.5,343.5,14.42,3.22,22.81,25.39,252.31,6.69,16.28,3.36,4.46,14,-323,-993,-999,-628,620,0,114.509,938.3450000000001,3635.371,5250.1309999999985,-323.415,-1000.8910000000001,-629.6220000000001,542.6809999999999,1,4,-343806059,-36.524,-51.21099999999999,29.67,427,1895,3766,-223,422.224,1975.7600000000002,4316.204000000001,4650.3420000000015,56.36,58.84,57.02,62.48,true,false,2.89,0,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
142,8016,矽創,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 291.55 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,61.5,100,288,288,26.61,28.95,11.53,34.06,215.56,4.6,17.21,2.81,4.2,13,3,154,134,573,-122,37,100.718,-151.89299999999997,3325.483,6061.988,3,87.904,456.317,-239.39999999999998,3,2,25316352,-40.347,-251.85999999999999,43.59,52,132,3081,8560,91.94,-199.44999999999993,3121.026,6428.947,41.84,14.59,21.9,-0.04,false,false,-7.52,-6.95,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
143,1101,台泥,TWSE,水泥工業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 24.03，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61.4,100,24.05,24.05,32.4,1.54,8.42,49.01,223.86,0.1,,0.76,3.36,7,-32,-3729,-3805,-3848,-4053,0,7191.84,47706.536,-16771.345999999998,-93891.86799999999,-32,-3835,-3907,-4114,1,4,-92231750,-561.14,-1374.1879999999999,13.78,8237,62174,45116,-36794,7359.585,52102.676,-11490.158000000005,-88252.97,54.53,67.9,53.65,96.42,false,false,1.86,5.95,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；官方資料出現裁處或資訊申報違規紀錄
144,4961,天鈺,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 166.00 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,61.1,100,161.5,161.5,24.76,1.53,6.54,14.25,647.07,1.86,18.29,1.04,5.06,4,0,3,170,561,1108,0,248.135,-110.33300000000001,84.06200000000001,698.5889999999999,0,117,507,1053,1,3,18895500,-2.8890000000000002,9.172999999999998,20.24,75,-140,789,892,237.067,-224.44400000000002,-432.111,-374.0299999999999,43.94,32.4,36.08,25.04,false,false,-3.22,-3.58,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
145,2855,統一證,TWSE,金融保險業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 47.86，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,61,100,43.65,43.65,199.02,334.18,,84.35,116.12,1.43,9.61,1.65,4.91,12,0,2192,2184,4039,6332,5,-792.303,625.1920000000001,-2676.8609999999994,-357.2619999999995,0,2173.303,4018.99,6265.9479999999985,3,1,94864676,0,0,7.8,134,-1735,-3058,-18244,-792.303,-1548.1109999999999,-6695.851,-6623.210000000001,33.58,12.21,13.41,9.81,false,false,-8.8,-6.43,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
146,8114,振樺電,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 203.11 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,61,100,201,201,19.14,-25.79,17.79,29.6,215.8,2.75,12.2,1.84,6.27,3,0,3,3,1,-6,0,158.478,159.20499999999998,575.3539999999999,673.027,0,3,160,303,1,0,603000,-11.135000000000002,3.1649999999999974,12.45,24,-85,592,-155,155.127,167.34,412.18899999999996,460.256,50.01,34.94,31.49,41.83,true,false,1.07,1.52,中期趨勢仍向下；20日趨勢尚未上彎
147,3231,緯創,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 149.64，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,60.8,100,149.5,149.5,53.85,94.01,3.44,81.27,120.01,3.06,14.39,2.4,3.83,40,-38,-4444,-7025,-632,57913,98,7240.655,19516.802,2225.6839999999984,-58687.123,-1713.815,-15535.375,-12157.285,46573.231999999996,0,5,-2322538562,3502.5140000000006,-3386.5220000000004,26.2,11026,40848,29606,-154391,8143.909,31549.662999999997,17769.490999999995,-103179.516,48.72,44.82,27.74,78.99,true,true,-0.05,4.91,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
148,3515,華擎,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 225.50 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.8,100,209,209,47.6,4.43,7.22,50.15,185.85,4.14,12.74,2.21,5.45,3,0,0,0,0,74,0,113.012,342.19300000000004,572.79,107.945,0,0,0,73.556,0,0,0,-5.808999999999999,-4.087000000000001,7.74,35,353,547,249,111,348.002,576.877,192.907,41.22,36.73,23.64,62.9,false,false,-2.95,2.96,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
149,6770,力積電,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 70.01 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.7,100,65.1,65.1,68.75,37.81,104.82,44.07,311.73,3.36,35.59,2.77,,10,327,1311,1506,689,792,634,-20068.992,-52268.957,-86476.125,-229803.14599999998,-3410,9767,8158.2,9476.2,3,2,635831700,-228.46399999999994,-2444.1319999999996,14.43,-26668,-54663,-116193,-23693,-20195.909,-61807.492999999995,-92190.193,-236304.38,41.4,29.33,37.62,12.76,false,true,-8.89,-5.92,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
150,4967,十銓,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 252.05 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,60.3,85,214,214,35,67.74,32.12,67.6,163.3,27,5.34,2.5,4.8,2,0,26,26,496,866,0,-355.95,467.877,-129.8930000000001,-3826.242,0,26,496,866,2,0,5564000,-133.275,-409.28000000000003,6.95,349,1422,249,-2553,-357.98,575.1519999999999,-216.6130000000001,-3802.6710000000003,30.86,24.89,19.12,36.43,true,true,-10.18,-4.68,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
151,2323,中環,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 10.97，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,60.2,100,10.5,10.5,38.84,16.06,6.21,33.28,277.29,-0.41,4.7,0.59,1.95,1,0,111,11,11,50,0,807.265,-6615.868999999999,-15998.338999999998,-11015.205999999998,0,11,11,50,1,1,115500,-1315.951,-2293.8379999999997,10.76,-1524,-10758,-13434,768,851.265,-5310.918,-13715.501,-8085.925000000001,43.65,24.74,24.06,26.11,true,false,-4.23,-0.94,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
